id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
55423070.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.1399,512.6,456.74196862352966,2551.34,2273.320433530933,1.122296690940857,6.0,0.0,36.0,14.0,1.0,3.0
55423218.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.2899,667.06,594.3704595981499,3321.64,2959.6808284406184,1.122296690940857,6.0,1.0,36.0,11.0,1.0,2.0
55431208.0,8650.0,7707.409341774349,8650.0,7707.409341774349,0.1655,306.47,273.07395849405606,1542.05,1374.0127832928479,1.122296690940857,6.0,1.0,36.0,17.0,1.0,3.0
55432088.0,15000.0,13365.449725620258,1000.0,891.0299817080172,0.1855,546.44,486.89442320452895,3247.72,2893.8158921927616,1.122296690940857,6.0,1.0,36.0,22.0,1.0,4.0
55432513.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.2899,329.91,293.959701265292,1973.05,1758.0467054090034,1.122296690940857,6.0,1.0,36.0,10.0,1.0,0.0
55432898.0,24000.0,21384.719560992413,24000.0,21384.719560992413,0.1399,558.32,497.4798593872202,2772.95,2470.7815877772464,1.122296690940857,6.0,1.0,60.0,14.0,0.0,3.0
55433280.0,15000.0,13712.09926046992,15000.0,13712.09926046992,0.1333,507.8,464.2002669644417,2516.78,2300.6891451176994,1.0939244031906128,7.0,0.0,36.0,13.0,1.0,2.0
55441472.0,22000.0,19897.13732809652,22000.0,19897.13732809652,0.2899,484.17,437.89077182474966,2406.76,2176.7106470804356,1.1056866943836212,0.0,1.0,60.0,10.0,1.0,1.0
55441649.0,18500.0,16731.683662262985,18500.0,16731.683662262985,0.23989999999999997,532.1,481.23939874000723,2635.84,2383.894111585906,1.1056866943836212,0.0,1.0,60.0,28.0,1.0,3.0
55451378.0,8400.0,7484.651846347345,8400.0,7484.651846347345,0.2899,280.17,249.63986997513518,1389.38,1237.979235985485,1.122296690940857,6.0,1.0,36.0,11.0,1.0,1.0
55452064.0,7200.0,6415.415868297724,7200.0,6415.415868297724,0.2899,216.83,193.20203093374937,7282.03,6488.507057697232,1.122296690940857,6.0,1.0,60.0,1.0,0.0,3.0
55452674.0,8500.0,7573.7548445181465,8500.0,7573.7548445181465,0.2899,283.51,252.61591011403996,1494.2,1331.3769986681193,1.122296690940857,6.0,1.0,36.0,11.0,0.0,1.0
55452946.0,11500.0,10400.776330595909,11500.0,10400.776330595909,0.2899,239.68,216.77026703628064,1225.58,1108.4333439349334,1.1056866943836212,0.0,1.0,60.0,7.0,1.0,1.0
55453623.0,6250.0,5652.595831845602,6250.0,5652.595831845602,0.1561,218.53,197.64188274131513,1087.23,983.3074826011991,1.1056866943836212,0.0,1.0,36.0,16.0,0.0,1.0
55453909.0,9450.0,8638.62253409605,9450.0,8638.62253409605,0.1655,334.81,306.0631968931956,1656.67,1514.4282321228468,1.0939244031906128,7.0,1.0,36.0,20.0,0.0,4.0
55454181.0,2775.0,2472.6081992397476,2775.0,2472.6081992397476,0.1825,100.68,89.70889855836317,500.59,446.0406985432163,1.122296690940857,6.0,1.0,36.0,21.0,0.0,3.0
55454209.0,3475.0,3142.843282506155,3475.0,3142.843282506155,0.2899,113.76,102.88628829292092,680.44,615.4003692513636,1.1056866943836212,0.0,1.0,36.0,9.0,0.0,1.0
55454729.0,10000.0,9044.153330952964,10000.0,9044.153330952964,0.1465,344.95,311.9780691512225,1716.61,1552.5284049447166,1.1056866943836212,0.0,1.0,36.0,15.0,1.0,4.0
55455068.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.2899,333.53,297.18522979907493,1653.99,1473.7546794452435,1.122296690940857,6.0,1.0,36.0,11.0,0.0,0.0
55455111.0,29400.0,26196.281462215706,29400.0,26196.281462215706,0.2899,750.58,668.7892836704036,4473.67,3986.1740982677056,1.122296690940857,6.0,1.0,60.0,21.0,0.0,1.0
55461848.0,26750.0,23835.052010689462,26750.0,23835.052010689462,0.20989999999999998,723.53,644.6869226652017,4309.99,3840.330310861737,1.122296690940857,6.0,1.0,60.0,25.0,0.0,4.0
55462492.0,24000.0,21384.719560992413,24000.0,21384.719560992413,0.1399,558.32,497.4798593872202,3331.27,2968.2614471644665,1.122296690940857,6.0,1.0,60.0,14.0,0.0,2.0
55462646.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2899,802.29,714.8644440245251,3985.53,3551.2267229967542,1.122296690940857,6.0,1.0,60.0,13.0,1.0,2.0
55462654.0,3600.0,3207.707934148862,3600.0,3207.707934148862,0.2899,118.77,105.8276309274612,710.31,632.9075063070217,1.122296690940857,6.0,1.0,36.0,10.0,0.0,2.0
55471229.0,2100.0,1871.1629615868362,2100.0,1871.1629615868362,0.2899,70.05,62.4166502186466,417.43,371.94264526437763,1.122296690940857,6.0,1.0,36.0,11.0,0.0,2.0
55472427.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.1465,1372.97,1223.3574339856564,2425.8,2161.4605296273085,1.122296690940857,6.0,1.0,60.0,15.0,1.0,2.0
55472962.0,35000.0,31186.0493597806,14500.0,12919.93473476625,0.19190000000000002,377.66,336.5063828918498,1872.84,1668.756590942043,1.122296690940857,6.0,1.0,60.0,23.0,1.0,2.0
55473458.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.2899,150.58,134.17129464559324,902.0,803.7090435006315,1.122296690940857,6.0,1.0,36.0,5.0,0.0,4.0
55481185.0,33000.0,29403.989396364566,33000.0,29403.989396364566,0.1333,756.44,674.0107193632126,3757.76,3348.276824063119,1.122296690940857,6.0,1.0,60.0,13.0,1.0,2.0
55481365.0,16000.0,14256.479707328275,16000.0,14256.479707328275,0.2899,533.65,475.4981497384834,41913.62,37346.292061916785,1.122296690940857,6.0,1.0,36.0,11.0,0.0,2.0
55482685.0,35000.0,31654.536658335375,35000.0,31654.536658335375,0.2899,790.82,715.2297337184224,4720.24,4269.057431889742,1.1056866943836212,0.0,1.0,60.0,12.0,1.0,4.0
55482837.0,18000.0,16038.53967074431,18000.0,16038.53967074431,0.1855,462.49,412.0924562401409,2293.9,2043.9336750400207,1.122296690940857,6.0,1.0,60.0,25.0,1.0,3.0
55491147.0,18900.0,16840.466654281525,18900.0,16840.466654281525,0.1699,673.75,600.3314501757766,20294.66,18083.15052857043,1.122296690940857,6.0,1.0,36.0,18.0,1.0,1.0
55491163.0,10800.0,9623.123802446586,1000.0,891.0299817080172,0.20989999999999998,292.12,260.287678256546,1435.41,1278.993346043505,1.122296690940857,6.0,1.0,60.0,25.0,0.0,1.0
55492048.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.21989999999999998,966.47,861.1537464213474,38123.79,33969.43990634029,1.122296690940857,6.0,1.0,60.0,26.0,0.0,3.0
55492314.0,9000.0,8019.269835372155,9000.0,8019.269835372155,0.2899,296.92,264.5646221687445,1490.37,1327.9643538381774,1.122296690940857,6.0,1.0,36.0,10.0,1.0,2.0
55492692.0,14425.0,12853.107486138148,14425.0,12853.107486138148,0.2299,406.57,362.26605966302856,2014.43,1794.9175260520813,1.122296690940857,6.0,1.0,60.0,27.0,1.0,2.0
55493310.0,1500.0,1336.5449725620258,1500.0,1336.5449725620258,0.1333,50.78,45.24650247113311,41913.62,37346.292061916785,1.122296690940857,6.0,1.0,36.0,13.0,1.0,2.0
55502199.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.2899,369.93,329.6187211332468,1845.06,1644.0037780501941,1.122296690940857,6.0,1.0,36.0,3.0,0.0,4.0
55502390.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.1333,169.27,150.82464500371609,334.84,298.35247907511246,1.122296690940857,6.0,1.0,36.0,13.0,1.0,1.0
55502701.0,3500.0,3118.6049359780604,3500.0,3118.6049359780604,0.2899,117.41,104.6158301523383,3601.57,3209.1068512201437,1.122296690940857,6.0,1.0,36.0,12.0,0.0,4.0
55502970.0,1000.0,891.0299817080172,1000.0,891.0299817080172,0.1399,34.18,30.45540477478003,938.62,836.3385614307791,1.122296690940857,6.0,1.0,36.0,14.0,0.0,3.0
55503474.0,3000.0,2713.2459992858894,3000.0,2713.2459992858894,0.2899,98.98,89.51902966977245,503.54,455.4092968268056,1.1056866943836212,0.0,1.0,36.0,10.0,1.0,1.0
55504011.0,6000.0,5346.179890248103,6000.0,5346.179890248103,0.2899,201.27,179.33760441837262,41913.62,37346.292061916785,1.122296690940857,6.0,1.0,36.0,12.0,1.0,4.0
55513325.0,3000.0,2673.0899451240516,3000.0,2673.0899451240516,0.2899,100.06,89.1564599697042,498.25,443.9556883860196,1.122296690940857,6.0,0.0,36.0,11.0,0.0,1.0
55513620.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.1333,406.24,361.9720197690649,2022.31,1801.9388423079401,1.122296690940857,6.0,1.0,36.0,13.0,1.0,2.0
55513892.0,35000.0,31994.898274429812,35000.0,31994.898274429812,0.1465,826.24,755.2989928647111,4102.71,3750.4511171281697,1.0939244031906128,7.0,1.0,60.0,15.0,1.0,3.0
55514980.0,6400.0,5788.258131809897,6400.0,5788.258131809897,0.1333,216.66,195.9506260684269,1073.82,971.1792729843911,1.1056866943836212,0.0,1.0,36.0,13.0,0.0,3.0
55523519.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.1333,1372.97,1223.3574339856564,2277.44,2029.2673215411069,1.122296690940857,6.0,1.0,60.0,13.0,0.0,1.0
55523661.0,3500.0,3118.6049359780604,3500.0,3118.6049359780604,0.1399,119.61,106.57609611209594,595.33,530.4568790102339,1.122296690940857,6.0,1.0,36.0,14.0,1.0,0.0
55525103.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.1399,465.27,414.56951958928914,2760.53,2459.714995404433,1.122296690940857,6.0,1.0,60.0,14.0,0.0,3.0
55533168.0,4500.0,4009.6349176860776,4500.0,4009.6349176860776,0.1465,155.23,138.3145840605355,774.07,689.7195779407249,1.122296690940857,6.0,1.0,36.0,15.0,0.0,3.0
55533500.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2899,1207.3,1075.7404969160891,6008.01,5353.317040401585,1.122296690940857,6.0,1.0,36.0,15.0,1.0,2.0
55533566.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.2899,157.1,139.9808101263295,797.99,711.0330151031807,1.122296690940857,6.0,1.0,36.0,6.0,0.0,1.0
55533755.0,16000.0,14256.479707328275,1000.0,891.0299817080172,0.1855,411.1,366.3024254801659,2022.52,1802.125958604099,1.122296690940857,6.0,1.0,60.0,22.0,1.0,1.0
55533860.0,25000.0,22275.74954270043,25000.0,22275.74954270043,0.2899,785.49,699.8951403318305,3916.09,3489.353601066949,1.122296690940857,6.0,1.0,60.0,6.0,1.0,1.0
55534670.0,2400.0,2170.5967994287116,2400.0,2170.5967994287116,0.1399,82.02,74.18014562047621,408.23,369.20947142949285,1.1056866943836212,0.0,1.0,36.0,14.0,0.0,4.0
55535336.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.2899,375.43,334.5193860326409,1871.89,1667.9101124594204,1.122296690940857,6.0,1.0,36.0,5.0,1.0,4.0
55543401.0,8000.0,7128.239853664138,8000.0,7128.239853664138,0.2899,268.36,239.11680589116352,1330.52,1185.533211262151,1.122296690940857,6.0,0.0,36.0,12.0,0.0,2.0
55544427.0,18000.0,16038.53967074431,18000.0,16038.53967074431,0.2899,589.22,525.0126858219979,2935.11,2615.2710096110186,1.122296690940857,6.0,1.0,36.0,9.0,1.0,2.0
55544662.0,28000.0,24948.839487824484,28000.0,24948.839487824484,0.2899,616.22,549.0704953281144,3063.16,2729.36739876873,1.122296690940857,6.0,1.0,60.0,10.0,1.0,2.0
55545046.0,4000.0,3564.119926832069,4000.0,3564.119926832069,0.1825,145.12,129.30627094546747,721.54,642.9137730016027,1.122296690940857,6.0,1.0,36.0,21.0,1.0,2.0
55545307.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.2899,164.96,146.98430578255451,818.39,729.2100267300242,1.122296690940857,6.0,0.0,36.0,10.0,1.0,2.0
55553754.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2899,1099.69,979.8567605844895,5482.54,4885.1075159134725,1.122296690940857,6.0,0.0,36.0,6.0,1.0,3.0
55554510.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.1757,1372.97,1223.3574339856564,12806.73,11411.180397639515,1.122296690940857,6.0,1.0,60.0,19.0,0.0,4.0
55554798.0,6825.0,6081.279625157217,6825.0,6081.279625157217,0.2899,217.58,193.8703034200304,2066.5,1841.3134571996175,1.122296690940857,6.0,1.0,36.0,7.0,1.0,4.0
55555181.0,14000.0,12474.419743912242,14000.0,12474.419743912242,0.2899,427.44,380.8618553812749,2132.35,1899.9877814950905,1.122296690940857,6.0,1.0,36.0,2.0,1.0,3.0
55556322.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.1465,472.14,420.69089556362326,20162.78,17965.641494582775,1.122296690940857,6.0,0.0,60.0,15.0,0.0,4.0
55556493.0,25375.0,22609.885785840936,25375.0,22609.885785840936,0.2899,818.67,729.4595151249024,4883.85,4351.6567761647,1.122296690940857,6.0,1.0,36.0,8.0,0.0,4.0
55563495.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.1699,248.48,221.4031298548081,1232.96,1098.604326246717,1.122296690940857,6.0,0.0,60.0,18.0,1.0,1.0
55563779.0,28000.0,25323.6293266683,28000.0,25323.6293266683,0.2899,594.78,537.9281518184204,3553.14,3213.5142966342214,1.1056866943836212,0.0,1.0,60.0,8.0,1.0,4.0
55563887.0,16000.0,14256.479707328275,1000.0,891.0299817080172,0.2899,325.81,290.3064783402891,1894.53,1688.08303124529,1.122296690940857,6.0,1.0,60.0,6.0,1.0,2.0
55563894.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.2899,1372.97,1223.3574339856564,2284.65,2035.6916477092216,1.122296690940857,6.0,1.0,36.0,2.0,0.0,1.0
55564462.0,20000.0,18282.79901395989,20000.0,18282.79901395989,0.2899,667.06,609.7861955126043,3396.74,3105.095736133906,1.0939244031906128,7.0,1.0,36.0,11.0,0.0,1.0
55564470.0,3000.0,2673.0899451240516,3000.0,2673.0899451240516,0.20989999999999998,113.01,100.69529823282303,561.55,500.35788622813703,1.122296690940857,6.0,1.0,36.0,25.0,1.0,2.0
55564599.0,8800.0,7841.063839030551,8800.0,7841.063839030551,0.1561,307.7,274.1699253715569,1530.87,1364.0510680973523,1.122296690940857,6.0,1.0,60.0,16.0,0.0,3.0
55564633.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.2899,335.45,298.89600736395437,2005.65,1787.0942828126847,1.122296690940857,6.0,1.0,36.0,15.0,0.0,4.0
55565035.0,2500.0,2285.3498767449864,2500.0,2285.3498767449864,0.2899,81.84,74.81321356512389,407.67,372.6674337010515,1.0939244031906128,7.0,1.0,60.0,9.0,1.0,1.0
55573934.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.1825,893.54,796.1709298553817,32451.98,28915.68714578894,1.122296690940857,6.0,1.0,60.0,21.0,1.0,4.0
55574631.0,21600.0,19246.24760489317,21600.0,19246.24760489317,0.2899,659.47,587.6075420369862,3289.86,2931.3638956219374,1.122296690940857,6.0,0.0,36.0,2.0,0.0,2.0
55574782.0,6000.0,5346.179890248103,6000.0,5346.179890248103,0.2899,201.27,179.33760441837262,1002.12,892.9189652692382,1.122296690940857,6.0,1.0,36.0,12.0,1.0,3.0
55574839.0,8000.0,7128.239853664138,8000.0,7128.239853664138,0.2899,250.29,223.01589412169963,1498.23,1334.9678494944026,1.122296690940857,6.0,1.0,36.0,5.0,1.0,2.0
55574908.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.1699,178.24,158.817183939637,886.48,789.8802581845231,1.122296690940857,6.0,1.0,36.0,18.0,1.0,1.0
55575011.0,6400.0,5702.5918829313105,6400.0,5702.5918829313105,0.2899,198.38,176.76252777123645,989.32,881.5137815033756,1.122296690940857,6.0,1.0,36.0,4.0,0.0,4.0
55575046.0,14350.0,13117.908292516224,14350.0,13117.908292516224,0.1999,380.11,347.47373665981473,1980.22,1810.198213171183,1.0939244031906128,7.0,1.0,60.0,24.0,1.0,1.0
55575224.0,19250.0,17152.327147879332,19250.0,17152.327147879332,0.2299,542.56,483.4372268755018,3230.77,2878.712934002811,1.122296690940857,6.0,1.0,60.0,27.0,0.0,0.0
55575469.0,8000.0,7128.239853664138,8000.0,7128.239853664138,0.1333,270.83,241.31764994598228,1342.3,1196.0295444466715,1.122296690940857,6.0,1.0,36.0,13.0,1.0,3.0
55583450.0,15000.0,13712.09926046992,15000.0,13712.09926046992,0.1999,397.33,363.2152266108342,1969.99,1800.8465614755426,1.0939244031906128,7.0,1.0,60.0,24.0,1.0,4.0
55583862.0,8400.0,7484.651846347345,8400.0,7484.651846347345,0.2899,281.78,251.07442824568506,1402.98,1250.097243736714,1.122296690940857,6.0,1.0,36.0,12.0,1.0,1.0
55584078.0,35000.0,31186.0493597806,7150.0,6370.864369212323,0.2899,227.94,203.10137403052545,1136.06,1012.26352101921,1.122296690940857,6.0,1.0,36.0,7.0,0.0,4.0
55584116.0,17000.0,15147.509689036293,17000.0,15147.509689036293,0.1757,427.73,381.1202540759702,2236.99,1993.2251587810172,1.122296690940857,6.0,1.0,60.0,19.0,0.0,4.0
55584405.0,30000.0,26730.899451240515,30000.0,26730.899451240515,0.1999,794.65,708.0569749642758,3906.62,3480.915547140174,1.122296690940857,6.0,1.0,60.0,24.0,0.0,2.0
55584845.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2899,1129.19,1006.142145044876,5684.8,5065.327240013737,1.122296690940857,6.0,1.0,36.0,8.0,0.0,1.0
55585098.0,2900.0,2583.98694695325,2900.0,2583.98694695325,0.1465,100.04,89.13863937007005,495.48,441.4875353366884,1.122296690940857,6.0,0.0,36.0,15.0,1.0,2.0
55585128.0,12000.0,10692.359780496206,1000.0,891.0299817080172,0.1333,406.24,361.9720197690649,2022.31,1801.9388423079401,1.122296690940857,6.0,1.0,36.0,13.0,1.0,1.0
55585243.0,20000.0,18282.79901395989,20000.0,18282.79901395989,0.2899,683.46,624.7780907040515,3444.13,3148.4168283974846,1.0939244031906128,7.0,1.0,36.0,14.0,0.0,1.0
55585447.0,7675.0,6838.6551096090325,7675.0,6838.6551096090325,0.2899,251.24,223.86237260432225,1502.75,1338.9953050117228,1.122296690940857,6.0,1.0,36.0,9.0,1.0,2.0
55585668.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.2899,392.81,350.00548711472624,2342.21,2086.979333456335,1.122296690940857,6.0,1.0,36.0,9.0,0.0,1.0
55628198.0,10000.0,9141.399506979946,10000.0,9141.399506979946,0.2899,322.63,294.928972293694,1607.6,1469.5713847420961,1.0939244031906128,7.0,1.0,36.0,8.0,1.0,3.0
55637306.0,24000.0,21384.719560992413,24000.0,21384.719560992413,0.2899,537.4,478.83951216988845,2717.95,2421.774938783305,1.122296690940857,6.0,1.0,60.0,15.0,0.0,2.0
55637445.0,24000.0,21384.719560992413,24000.0,21384.719560992413,0.17859999999999998,607.62,541.4076374854254,2990.47,2664.5984293983743,1.122296690940857,6.0,1.0,60.0,20.0,0.0,2.0
55637557.0,15400.0,13721.861718303466,15400.0,13721.861718303466,0.2899,371.32,330.85725280782094,1843.24,1642.3821034834857,1.122296690940857,6.0,1.0,60.0,16.0,1.0,2.0
55637927.0,6850.0,6103.555374699918,6850.0,6103.555374699918,0.1561,239.51,213.41059091888718,1185.67,1056.4675184117448,1.122296690940857,6.0,1.0,60.0,16.0,1.0,1.0
55677153.0,35000.0,31186.0493597806,20000.0,17820.599634160346,0.2899,670.9,597.7920147279087,3340.4,2976.3965508974607,1.122296690940857,6.0,1.0,36.0,12.0,1.0,3.0
55677653.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.2899,163.67,145.83487710615117,812.24,723.7301923425199,1.122296690940857,6.0,1.0,36.0,9.0,1.0,1.0
55697509.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.1999,927.1,826.0738960415027,4635.11,4130.021978514647,1.122296690940857,6.0,1.0,60.0,24.0,1.0,1.0
55697695.0,4000.0,3564.119926832069,4000.0,3564.119926832069,0.2899,134.18,119.55840294558176,799.44,712.3250085766573,1.122296690940857,6.0,1.0,36.0,12.0,1.0,2.0
55697827.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.2899,447.83,399.0299567083013,2225.49,1982.978313991375,1.122296690940857,6.0,1.0,60.0,11.0,0.0,3.0
55697868.0,16000.0,14626.239211167915,16000.0,14626.239211167915,0.1399,372.21,340.25203104930057,1836.18,1678.5254946726438,1.0939244031906128,7.0,1.0,60.0,14.0,0.0,2.0
55717501.0,3000.0,2742.419852093984,3000.0,2742.419852093984,0.2899,93.86,85.80117577251377,467.98,427.79921412764753,1.0939244031906128,7.0,1.0,36.0,5.0,1.0,2.0
55747400.0,19600.0,17464.187641477136,19600.0,17464.187641477136,0.1655,482.39,429.8239528761304,2876.32,2562.887356986404,1.122296690940857,6.0,1.0,60.0,17.0,1.0,3.0
55758108.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2899,1145.69,1020.8441397430582,6763.75,6026.704038777601,1.122296690940857,6.0,1.0,36.0,9.0,1.0,1.0
55767815.0,14000.0,12474.419743912242,14000.0,12474.419743912242,0.1399,325.69,290.1995547424841,1617.57,1441.3033675114373,1.122296690940857,6.0,0.0,60.0,14.0,0.0,3.0
55777175.0,10800.0,9623.123802446586,10800.0,9623.123802446586,0.1465,372.54,331.94430938550477,1918.36,1709.316275709392,1.122296690940857,6.0,1.0,36.0,15.0,0.0,2.0
55777522.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.1333,507.8,452.4650247113311,2516.78,2242.526437363104,1.122296690940857,6.0,1.0,36.0,13.0,1.0,3.0
55787660.0,2000.0,1782.0599634160344,1000.0,891.0299817080172,0.2899,64.53,57.49816471961835,324.04,288.72935527266594,1.122296690940857,6.0,1.0,36.0,8.0,0.0,2.0
55797583.0,7200.0,6581.807645025561,7200.0,6581.807645025561,0.2899,221.96,202.9025034569269,1704.29,1557.9595765750853,1.0939244031906128,7.0,1.0,36.0,3.0,0.0,3.0
55798132.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.2899,301.15,268.33367899136937,41913.62,37346.292061916785,1.122296690940857,6.0,1.0,36.0,1.0,0.0,2.0
55798200.0,24000.0,21384.719560992413,24000.0,21384.719560992413,0.2899,537.4,478.83951216988845,2718.98,2422.6926996644647,1.122296690940857,6.0,1.0,60.0,11.0,0.0,3.0
55798409.0,21600.0,19246.24760489317,21600.0,19246.24760489317,0.2899,707.06,630.0116588664706,3508.92,3126.5529234148958,1.122296690940857,6.0,1.0,36.0,10.0,1.0,1.0
55798533.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.1465,826.24,736.2046120864321,4102.71,3655.6376162532993,1.122296690940857,6.0,1.0,60.0,15.0,1.0,2.0
55807865.0,18350.0,16350.400164342116,18350.0,16350.400164342116,0.1757,461.69,411.3796322547745,2371.14,2112.756830827148,1.122296690940857,6.0,1.0,60.0,19.0,0.0,4.0
55808133.0,2000.0,1782.0599634160344,2000.0,1782.0599634160344,0.1333,67.71,60.33164006144984,335.59,299.02075156139347,1.122296690940857,6.0,1.0,36.0,15.0,0.0,1.0
55817155.0,25000.0,22275.74954270043,25000.0,22275.74954270043,0.17859999999999998,632.94,563.9685166222724,3115.09,2775.6385857188275,1.122296690940857,6.0,1.0,60.0,20.0,0.0,4.0
55817183.0,4500.0,4009.6349176860776,4500.0,4009.6349176860776,0.2899,138.73,123.61258936235322,41913.62,37346.292061916785,1.122296690940857,6.0,1.0,36.0,3.0,0.0,3.0
55817465.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.2899,361.38,322.00041478964323,2148.36,1914.253171502236,1.122296690940857,6.0,1.0,36.0,1.0,0.0,2.0
55817683.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2899,1154.66,1028.8366786789793,5750.88,5124.2065012050025,1.122296690940857,6.0,1.0,36.0,10.0,1.0,2.0
55827730.0,25000.0,22275.74954270043,25000.0,22275.74954270043,0.2899,796.98,710.1330748216556,3959.43,3527.9708404741746,1.122296690940857,6.0,1.0,36.0,7.0,0.0,2.0
55837307.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.2899,1372.97,1223.3574339856564,1335.31,1189.8012448745324,1.122296690940857,6.0,1.0,60.0,11.0,0.0,3.0
55837661.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2899,1372.97,1223.3574339856564,6883.12,6133.066287694087,1.122296690940857,6.0,1.0,36.0,10.0,1.0,4.0
55847137.0,15000.0,13566.229996429447,15000.0,13566.229996429447,0.19190000000000002,390.68,353.3369823336704,2312.1,2091.098691649635,1.1056866943836212,0.0,1.0,60.0,23.0,1.0,1.0
55847173.0,9600.0,8553.887824396965,9600.0,8553.887824396965,0.2899,316.71,282.1981055067461,1571.25,1400.030858758722,1.122296690940857,6.0,1.0,36.0,10.0,0.0,4.0
55847699.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.2899,491.01,437.5046313184535,41913.62,37346.292061916785,1.122296690940857,6.0,0.0,36.0,9.0,0.0,1.0
55847904.0,19050.0,16974.12115153773,1000.0,891.0299817080172,0.1465,449.71,400.7050930739124,2233.05,1989.714500653088,1.122296690940857,6.0,1.0,60.0,15.0,0.0,2.0
55857411.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.2899,387.15,344.96225741825884,41913.62,37346.292061916785,1.122296690940857,6.0,1.0,36.0,8.0,1.0,2.0
55867311.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2899,770.27,686.3336640102344,41913.62,37346.292061916785,1.122296690940857,6.0,1.0,60.0,10.0,1.0,4.0
55877300.0,22250.0,20123.241161370344,22250.0,20123.241161370344,0.1999,589.37,533.0352648663749,2897.43,2620.4801185703045,1.1056866943836212,0.0,1.0,60.0,24.0,1.0,4.0
55877392.0,30000.0,26730.899451240515,30000.0,26730.899451240515,0.2899,652.13,581.0673819712492,3894.46,3470.0806225626047,1.122296690940857,6.0,1.0,60.0,9.0,1.0,2.0
55877616.0,35000.0,31994.898274429812,14000.0,12797.959309771924,0.2899,421.61,385.41054461378155,2099.77,1919.4836442771282,1.0939244031906128,7.0,1.0,36.0,1.0,1.0,1.0
55898150.0,22500.0,20048.174588430385,22500.0,20048.174588430385,0.1757,566.11,504.4209829447256,2808.59,2502.53789632532,1.122296690940857,6.0,1.0,60.0,19.0,1.0,2.0
55899007.0,3500.0,3199.489827442981,3500.0,3199.489827442981,0.2899,112.92,103.22468323281755,562.66,514.3499846597337,1.0939244031906128,7.0,1.0,36.0,8.0,1.0,3.0
55899028.0,17675.0,16157.423628587056,1000.0,914.1399506979947,0.20989999999999998,478.07,437.0228862301903,2369.74,2166.2740067670657,1.0939244031906128,7.0,1.0,60.0,25.0,1.0,3.0
55899193.0,16200.0,14434.685703669878,16200.0,14434.685703669878,0.2899,352.15,313.77620805847823,1750.86,1560.068753773299,1.122296690940857,6.0,1.0,60.0,9.0,0.0,0.0
55899195.0,16000.0,14256.479707328275,16000.0,14256.479707328275,0.2899,488.5,435.2681460643664,2436.95,2171.3955139233526,1.122296690940857,6.0,1.0,36.0,2.0,0.0,4.0
55900497.0,3000.0,2742.419852093984,3000.0,2742.419852093984,0.1561,104.9,95.89328082821964,521.9,477.0896402692834,1.0939244031906128,7.0,0.0,36.0,16.0,1.0,1.0
